"ensembl_gene_id"	"name_1006"
"8353"	"ENSG00000283871"	"negative regulation of cholesterol efflux"
"8354"	"ENSG00000283871"	"lipoprotein transport"
"8355"	"ENSG00000283871"	"negative regulation of monooxygenase activity"
"8356"	"ENSG00000283926"	"extracellular space"
"8357"	"ENSG00000283926"	"mRNA binding involved in posttranscriptional gene silencing"
"8358"	"ENSG00000283926"	"gene silencing by miRNA"
"8359"	"ENSG00000283926"	"extracellular vesicle"
"8360"	"ENSG00000283926"	"negative regulation of cell-matrix adhesion"
"8361"	"ENSG00000283926"	"negative regulation of interleukin-21 production"
"8362"	"ENSG00000283929"	"extracellular space"
"8363"	"ENSG00000283931"	"mRNA binding involved in posttranscriptional gene silencing"
"8364"	"ENSG00000283931"	"gene silencing by miRNA"
"8365"	"ENSG00000283931"	"negative regulation of epithelial cell differentiation"
"8366"	"ENSG00000283935"	"extracellular space"
"8367"	"ENSG00000283935"	"mRNA binding involved in posttranscriptional gene silencing"
"8368"	"ENSG00000283935"	"gene silencing by miRNA"
"8369"	"ENSG00000283935"	"extracellular exosome"
"8370"	"ENSG00000284027"	"mRNA binding involved in posttranscriptional gene silencing"
"8371"	"ENSG00000284027"	"gene silencing by miRNA"
"8372"	"ENSG00000284027"	"mRNA 3'-UTR binding"
"8373"	"ENSG00000284027"	"negative regulation of cell migration involved in sprouting angiogenesis"
"8374"	"ENSG00000284027"	"negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis"
"8375"	"ENSG00000284027"	"negative regulation of I-kappaB kinase/NF-kappaB signaling"
"8376"	"ENSG00000284032"	"extracellular space"
"8377"	"ENSG00000284032"	"mRNA binding involved in posttranscriptional gene silencing"
"8378"	"ENSG00000284032"	"gene silencing by miRNA"
"8379"	"ENSG00000284032"	"miRNA mediated inhibition of translation"
"8380"	"ENSG00000284032"	"positive regulation of vascular endothelial cell proliferation"
"8381"	"ENSG00000284032"	"mRNA 3'-UTR binding"
"8382"	"ENSG00000284032"	"positive regulation of gene expression"
"8383"	"ENSG00000284032"	"negative regulation of gene expression"
"8384"	"ENSG00000284032"	"positive regulation of angiogenesis"
"8385"	"ENSG00000284032"	"negative regulation of amyloid-beta formation"
"8386"	"ENSG00000284032"	"positive regulation of G1/S transition of mitotic cell cycle"
"8387"	"ENSG00000284032"	"extracellular vesicle"
"8388"	"ENSG00000284032"	"extracellular exosome"
"8389"	"ENSG00000284032"	"negative regulation of cell population proliferation"
"8390"	"ENSG00000284032"	"positive regulation of endothelial cell migration"
"8391"	"ENSG00000284032"	"positive regulation of apoptotic process"
"8392"	"ENSG00000284032"	"negative regulation of angiogenesis"
"8393"	"ENSG00000284032"	"negative regulation of protein kinase B signaling"
"8394"	"ENSG00000284032"	"negative regulation of cell migration"
"8395"	"ENSG00000284032"	"positive regulation of protein kinase B signaling"
"8396"	"ENSG00000284032"	"negative regulation of G1/S transition of mitotic cell cycle"
"8397"	"ENSG00000284032"	"positive regulation of cell migration"
"8398"	"ENSG00000284032"	"cytoplasm"
"8399"	"ENSG00000284032"	"mitochondrion"
"8400"	"ENSG00000284032"	"negative regulation of collagen biosynthetic process"
"8401"	"ENSG00000284032"	"negative regulation of amyloid precursor protein catabolic process"
"8402"	"ENSG00000284032"	"regulation of DNA methylation"
"8403"	"ENSG00000284032"	"negative regulation of circulating fibrinogen levels"
"8404"	"ENSG00000284032"	"positive regulation of mitochondrial membrane permeability involved in apoptotic process"
"8405"	"ENSG00000284032"	"positive regulation of epidermal growth factor receptor signaling pathway"
"8406"	"ENSG00000284032"	"positive regulation of wound healing"
"8407"	"ENSG00000284038"	"extracellular space"
"8408"	"ENSG00000284038"	"mRNA binding involved in posttranscriptional gene silencing"
"8409"	"ENSG00000284038"	"gene silencing by miRNA"
"8410"	"ENSG00000284038"	"negative regulation of blood vessel endothelial cell migration"
"8411"	"ENSG00000284038"	"negative regulation of cell proliferation in bone marrow"
"8412"	"ENSG00000284038"	"positive regulation of cellular senescence"
"8413"	"ENSG00000284038"	"negative regulation of angiogenesis"
"8414"	"ENSG00000284038"	"negative regulation of cell cycle G1/S phase transition"
"8415"	"ENSG00000284038"	"positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis"
"8416"	"ENSG00000284038"	"positive regulation of cell migration involved in sprouting angiogenesis"
"8417"	"ENSG00000284038"	"positive regulation of vascular endothelial growth factor receptor signaling pathway"
"8418"	"ENSG00000284038"	"negative regulation of cardiac muscle myoblast proliferation"
"8419"	"ENSG00000284038"	"negative regulation of blood vessel endothelial cell differentiation"
"8420"	"ENSG00000284040"	"mRNA binding involved in posttranscriptional gene silencing"
"8421"	"ENSG00000284040"	"gene silencing by miRNA"
"8422"	"ENSG00000284040"	"positive regulation of cell migration involved in sprouting angiogenesis"
"8423"	"ENSG00000284040"	"positive regulation of vascular endothelial growth factor receptor signaling pathway"
"8424"	"ENSG00000284040"	"positive regulation of platelet-derived growth factor receptor signaling pathway"
"8425"	"ENSG00000284043"	"extracellular space"
"8426"	"ENSG00000284043"	"mRNA binding involved in posttranscriptional gene silencing"
"8427"	"ENSG00000284043"	"gene silencing by miRNA"
"8428"	"ENSG00000284043"	"negative regulation of vascular endothelial growth factor production"
"8429"	"ENSG00000284043"	"mRNA 3'-UTR binding"
"8430"	"ENSG00000284043"	"negative regulation of vascular endothelial cell proliferation"
"8431"	"ENSG00000284043"	"extracellular vesicle"
"8432"	"ENSG00000284043"	"positive regulation of cellular senescence"
"8433"	"ENSG00000284043"	"negative regulation of angiogenesis"
"8434"	"ENSG00000284043"	"positive regulation of gene expression"
"8435"	"ENSG00000284043"	"positive regulation of osteoblast differentiation"
"8436"	"ENSG00000284043"	"cellular response to tumor necrosis factor"
"8437"	"ENSG00000284112"	"mRNA binding involved in posttranscriptional gene silencing"
"8438"	"ENSG00000284112"	"negative regulation of interleukin-6 production"
"8439"	"ENSG00000284112"	"gene silencing by miRNA"
"8440"	"ENSG00000284112"	"negative regulation of vascular endothelial growth factor production"
"8441"	"ENSG00000284112"	"mRNA 3'-UTR binding"
"8442"	"ENSG00000284112"	"negative regulation of interleukin-1 beta production"
"8443"	"ENSG00000284112"	"negative regulation of tumor necrosis factor production"
"8444"	"ENSG00000284112"	"negative regulation of cell population proliferation"
"8445"	"ENSG00000284112"	"negative regulation of G2/M transition of mitotic cell cycle"
"8446"	"ENSG00000284112"	"cell growth involved in cardiac muscle cell development"
"8447"	"ENSG00000284112"	"negative regulation of neuroinflammatory response"
"8448"	"ENSG00000284112"	"negative regulation of I-kappaB kinase/NF-kappaB signaling"
"8449"	"ENSG00000284112"	"positive regulation of cardiac muscle cell apoptotic process"
"8450"	"ENSG00000284112"	"negative regulation of metalloendopeptidase activity"
"8451"	"ENSG00000284112"	"negative regulation of mitotic cell cycle"
"8452"	"ENSG00000284112"	"positive regulation of apoptotic process"
"8453"	"ENSG00000284112"	"positive regulation of connective tissue replacement"
"8454"	"ENSG00000284112"	"negative regulation of fibroblast growth factor production"
"8455"	"ENSG00000284112"	"cardiac muscle hypertrophy"
"8456"	"ENSG00000284112"	"response to ischemia"
"8457"	"ENSG00000284112"	"cardiac muscle tissue growth involved in heart morphogenesis"
"8458"	"ENSG00000284112"	"negative regulation of oxidative stress-induced cell death"
"8459"	"ENSG00000284154"	"extracellular space"
"8460"	"ENSG00000284155"	"extracellular space"
"8461"	"ENSG00000284155"	"mRNA binding involved in posttranscriptional gene silencing"
"8462"	"ENSG00000284155"	"gene silencing by miRNA"
"8463"	"ENSG00000284155"	"extracellular vesicle"
"8464"	"ENSG00000284155"	"negative regulation of interleukin-10 production"
"8465"	"ENSG00000284157"	"extracellular space"
"8466"	"ENSG00000284157"	"mRNA binding involved in posttranscriptional gene silencing"
"8467"	"ENSG00000284157"	"gene silencing by miRNA"
"8468"	"ENSG00000284157"	"miRNA mediated inhibition of translation"
"8469"	"ENSG00000284157"	"negative regulation of vascular endothelial growth factor production"
"8470"	"ENSG00000284157"	"mRNA 3'-UTR binding"
"8471"	"ENSG00000284157"	"negative regulation of interleukin-8 production"
"8472"	"ENSG00000284157"	"extracellular vesicle"
"8473"	"ENSG00000284157"	"negative regulation of amyloid precursor protein biosynthetic process"
"8474"	"ENSG00000284157"	"negative regulation of interleukin-10 production"
"8475"	"ENSG00000284179"	"extracellular space"
"8476"	"ENSG00000284179"	"mRNA binding involved in posttranscriptional gene silencing"
"8477"	"ENSG00000284179"	"gene silencing by miRNA"
"8478"	"ENSG00000284179"	"negative regulation of sprouting angiogenesis"
"8479"	"ENSG00000284186"	"extracellular space"
"8480"	"ENSG00000284190"	"extracellular space"
"8481"	"ENSG00000284190"	"mRNA binding involved in posttranscriptional gene silencing"
"8482"	"ENSG00000284190"	"gene silencing by miRNA"
"8483"	"ENSG00000284190"	"miRNA mediated inhibition of translation"
"8484"	"ENSG00000284190"	"positive regulation of vascular associated smooth muscle cell proliferation"
"8485"	"ENSG00000284190"	"positive regulation of vascular associated smooth muscle cell migration"
"8486"	"ENSG00000284190"	"positive regulation of vascular endothelial cell proliferation"
"8487"	"ENSG00000284190"	"mRNA 3'-UTR binding"
"8488"	"ENSG00000284190"	"negative regulation of gene expression"
"8489"	"ENSG00000284190"	"positive regulation of gene expression"
"8490"	"ENSG00000284190"	"positive regulation of endothelial cell differentiation"
"8491"	"ENSG00000284190"	"positive regulation of angiogenesis"
"8492"	"ENSG00000284190"	"positive regulation of cell population proliferation"
"8493"	"ENSG00000284190"	"extracellular vesicle"
"8494"	"ENSG00000284190"	"extracellular exosome"
"8495"	"ENSG00000284190"	"transforming growth factor beta receptor signaling pathway"
"8496"	"ENSG00000284190"	"negative regulation of cardiac muscle cell apoptotic process"
"8497"	"ENSG00000284190"	"negative regulation of NF-kappaB transcription factor activity"
"8498"	"ENSG00000284190"	"negative regulation of interleukin-1-mediated signaling pathway"
"8499"	"ENSG00000284190"	"negative regulation of cell population proliferation"
"8500"	"ENSG00000284190"	"positive regulation of endothelial cell migration"
"8501"	"ENSG00000284190"	"positive regulation of apoptotic process"
"8502"	"ENSG00000284190"	"negative regulation of endothelial cell proliferation"
"8503"	"ENSG00000284190"	"positive regulation of inflammatory response"
"8504"	"ENSG00000284190"	"negative regulation of GTPase activity"
"8505"	"ENSG00000284190"	"negative regulation of vascular associated smooth muscle cell migration"
"8506"	"ENSG00000284190"	"negative regulation of angiogenesis"
"8507"	"ENSG00000284190"	"negative regulation of ERK1 and ERK2 cascade"
"8508"	"ENSG00000284190"	"negative regulation of endothelial cell migration"
"8509"	"ENSG00000284190"	"cellular response to lipopolysaccharide"
"8510"	"ENSG00000284190"	"negative regulation of cell migration"
"8511"	"ENSG00000284190"	"negative regulation of apoptotic process"
"8512"	"ENSG00000284190"	"negative regulation of interleukin-21 production"
"8513"	"ENSG00000284190"	"positive regulation of epithelial to mesenchymal transition"
"8514"	"ENSG00000284190"	"positive regulation of protein kinase B signaling"
"8515"	"ENSG00000284190"	"positive regulation of ERK1 and ERK2 cascade"
"8516"	"ENSG00000284190"	"cellular response to virus"
"8517"	"ENSG00000284190"	"negative regulation of G1/S transition of mitotic cell cycle"
"8518"	"ENSG00000284190"	"positive regulation of cytokine production"
"8519"	"ENSG00000284190"	"positive regulation of cell migration"
"8520"	"ENSG00000284190"	"cytoplasm"
"8521"	"ENSG00000284190"	"positive regulation of protein phosphorylation"
"8522"	"ENSG00000284190"	"negative regulation of cardiac muscle hypertrophy"
"8523"	"ENSG00000284190"	"positive regulation of phosphatidylinositol 3-kinase signaling"
"8524"	"ENSG00000284190"	"positive regulation of metalloendopeptidase activity"
"8525"	"ENSG00000284190"	"negative regulation of vascular associated smooth muscle cell apoptotic process"
"8526"	"ENSG00000284190"	"positive regulation of vascular associated smooth muscle cell differentiation"
"8527"	"ENSG00000284190"	"negative regulation of cytokine-mediated signaling pathway"
"8528"	"ENSG00000284190"	"positive regulation of fat cell differentiation"
"8529"	"ENSG00000284190"	"negative regulation of NIK/NF-kappaB signaling"
"8530"	"ENSG00000284190"	"negative regulation of hydrogen peroxide-mediated programmed cell death"
"8531"	"ENSG00000284190"	"positive regulation of cardiac muscle hypertrophy"
"8532"	"ENSG00000284190"	"positive regulation of activated T cell proliferation"
"8533"	"ENSG00000284190"	"negative regulation of regulatory T cell differentiation"
"8534"	"ENSG00000284190"	"negative regulation of smooth muscle cell apoptotic process"
"8535"	"ENSG00000284190"	"positive regulation of leukocyte adhesion to vascular endothelial cell"
"8536"	"ENSG00000284190"	"blood vessel development"
"8537"	"ENSG00000284190"	"positive regulation of transforming growth factor beta receptor signaling pathway"
"8538"	"ENSG00000284190"	"negative regulation of interleukin-12 production"
"8539"	"ENSG00000284190"	"positive regulation of vascular endothelial growth factor signaling pathway"
"8540"	"ENSG00000284190"	"positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis"
"8541"	"ENSG00000284190"	"retinal cell apoptotic process"
"8542"	"ENSG00000284190"	"embryo implantation"
"8543"	"ENSG00000284190"	"regulation of cell shape"
"8544"	"ENSG00000284190"	"positive regulation of keratinocyte proliferation"
"8545"	"ENSG00000284190"	"regulation of cell migration"
"8546"	"ENSG00000284190"	"BMP signaling pathway"
"8547"	"ENSG00000284190"	"positive regulation of cell projection organization"
"8548"	"ENSG00000284190"	"activation of protein kinase B activity"
"8549"	"ENSG00000284190"	"negative regulation of type I interferon production"
"8550"	"ENSG00000284190"	"collagen metabolic process"
"8551"	"ENSG00000284190"	"phenotypic switching"
"8552"	"ENSG00000284190"	"regulation of epidermal growth factor receptor signaling pathway"
"8553"	"ENSG00000284190"	"negative regulation of MAPK cascade"
"8554"	"ENSG00000284190"	"positive regulation of osteoblast differentiation"
"8555"	"ENSG00000284190"	"negative regulation of innate immune response"
